origin,arm,seed,step,target_index,distance,point,observed,prediction
792,T10_ANCHOR_UNIFORM,ensemble,0,1019,228,ATU5,599.65679839687994,655.61012210969386
792,T10_ANCHOR_UNIFORM,ensemble,0,1019,228,MJ3,1219.4558159788139,1223.2227013264906
792,T10_ANCHOR_UNIFORM,ensemble,0,1019,228,MJ1,953.851023125138,982.68426545749571
792,T10_ANCHOR_UNIFORM,ensemble,0,1020,229,ATU1,462.96190241910682,503.54798833523859
792,T10_ANCHOR_UNIFORM,ensemble,0,1020,229,ATU5,599.76169353555008,655.83612442781828
792,T10_ANCHOR_UNIFORM,ensemble,0,1020,229,MJ3,1219.5508943732709,1223.3497874897557
792,T10_ANCHOR_UNIFORM,ensemble,0,1020,229,MJ1,954.09682786446081,982.93317217367041
792,T10_ANCHOR_UNIFORM,ensemble,0,1021,230,ATU1,463.04416907415452,503.68253266605262
792,T10_ANCHOR_UNIFORM,ensemble,0,1021,230,ATU5,599.86981085855768,656.06238186542828
792,T10_ANCHOR_UNIFORM,ensemble,0,1021,230,MJ3,1219.6454220477499,1223.4737989903633
792,T10_ANCHOR_UNIFORM,ensemble,0,1021,230,MJ1,954.34354800926837,983.1755862303994
792,T10_ANCHOR_UNIFORM,ensemble,0,1022,231,ATU1,463.12391993958659,503.82525395468684
792,T10_ANCHOR_UNIFORM,ensemble,0,1022,231,ATU5,599.98150409154596,656.28905647872398
792,T10_ANCHOR_UNIFORM,ensemble,0,1022,231,MJ3,1219.7394777576401,1223.5948504532209
792,T10_ANCHOR_UNIFORM,ensemble,0,1022,231,MJ1,954.5909362076394,983.41180399676023
792,T10_ANCHOR_UNIFORM,ensemble,0,1023,232,ATU1,463.20100144745072,504.20545438187588
792,T10_ANCHOR_UNIFORM,ensemble,0,1023,232,ATU5,600.09712696015799,656.61730711764505
792,T10_ANCHOR_UNIFORM,ensemble,0,1023,232,MJ3,1219.8331402583301,1223.7230087178204
792,T10_ANCHOR_UNIFORM,ensemble,0,1023,232,MJ1,954.83874510765281,983.6625764418701
792,T10_ANCHOR_UNIFORM,ensemble,0,1024,233,ATU1,463.27526002979391,504.68995110945292
792,T10_ANCHOR_UNIFORM,ensemble,0,1024,233,ATU5,600.21703319003711,657.00844236869068
792,T10_ANCHOR_UNIFORM,ensemble,0,1024,233,MJ3,1219.926488305209,1223.8587540702333
792,T10_ANCHOR_UNIFORM,ensemble,0,1024,233,MJ1,955.08672735738685,983.92917018681476
792,T10_ANCHOR_UNIFORM,ensemble,0,1025,234,ATU1,463.34654211866382,505.18322020202032
792,T10_ANCHOR_UNIFORM,ensemble,0,1025,234,ATU5,600.34157650682619,657.42568541652543
792,T10_ANCHOR_UNIFORM,ensemble,0,1025,234,MJ3,1220.019600653666,1224.0001516097734
792,T10_ANCHOR_UNIFORM,ensemble,0,1025,234,MJ1,955.33463560491998,984.20780440169335
792,T10_ANCHOR_UNIFORM,ensemble,0,1026,235,ATU1,463.41469414610742,505.29202611774781
792,T10_ANCHOR_UNIFORM,ensemble,0,1026,235,ATU5,600.47111063616842,657.69831978559807
792,T10_ANCHOR_UNIFORM,ensemble,0,1026,235,MJ3,1220.112556059091,1224.1381240843682
792,T10_ANCHOR_UNIFORM,ensemble,0,1026,235,MJ1,955.58222249833136,984.47917990122789
792,T10_ANCHOR_UNIFORM,ensemble,0,1027,236,ATU1,463.47956254417238,505.34603778261402
792,T10_ANCHOR_UNIFORM,ensemble,0,1027,236,ATU5,600.60598930370736,657.93276775105608
792,T10_ANCHOR_UNIFORM,ensemble,0,1027,236,MJ3,1220.2054332768721,1224.2726678695992
792,T10_ANCHOR_UNIFORM,ensemble,0,1027,236,MJ1,955.82924068569923,984.74319800407773
792,T10_ANCHOR_UNIFORM,ensemble,0,1028,237,ATU1,463.54099374490602,505.42517526119394
792,T10_ANCHOR_UNIFORM,ensemble,0,1028,237,ATU5,600.74656623508554,658.16121025878533
792,T10_ANCHOR_UNIFORM,ensemble,0,1028,237,MJ3,1220.2983110623979,1224.4038975176513
792,T10_ANCHOR_UNIFORM,ensemble,0,1028,237,MJ1,956.07544281510241,985.0001514914444
792,T10_ANCHOR_UNIFORM,ensemble,0,1029,238,ATU1,463.59883418035548,505.53295935121974
792,T10_ANCHOR_UNIFORM,ensemble,0,1029,238,ATU5,600.89319515594639,658.38990172468732
792,T10_ANCHOR_UNIFORM,ensemble,0,1029,238,MJ3,1220.391268171059,1224.5319366759161
792,T10_ANCHOR_UNIFORM,ensemble,0,1029,238,MJ1,956.32058153461958,985.25036337556048
792,T10_ANCHOR_UNIFORM,ensemble,0,1030,239,ATU1,463.65293028256838,505.66050499389274
792,T10_ANCHOR_UNIFORM,ensemble,0,1030,239,ATU5,601.046229791933,658.61937190101389
792,T10_ANCHOR_UNIFORM,ensemble,0,1030,239,MJ3,1220.484383358244,1224.6569038867131
792,T10_ANCHOR_UNIFORM,ensemble,0,1030,239,MJ1,956.56440949232945,985.49414005685469
792,T10_ANCHOR_UNIFORM,ensemble,0,1031,240,ATU1,463.70312848359202,505.79965767153277
792,T10_ANCHOR_UNIFORM,ensemble,0,1031,240,ATU5,601.20602386868859,658.84914077196493
792,T10_ANCHOR_UNIFORM,ensemble,0,1031,240,MJ3,1220.577735379341,1224.7789111772297
792,T10_ANCHOR_UNIFORM,ensemble,0,1031,240,MJ1,956.80667933631037,985.73176683946213
792,T10_ANCHOR_UNIFORM,ensemble,0,1032,241,ATU1,463.74927521547352,505.94455602146803
792,T10_ANCHOR_UNIFORM,ensemble,0,1032,241,ATU5,601.37293111185625,659.07863399603661
792,T10_ANCHOR_UNIFORM,ensemble,0,1032,241,MJ3,1220.67140298974,1224.8980643344614
792,T10_ANCHOR_UNIFORM,ensemble,0,1032,241,MJ1,957.04714371464115,985.96350900709638
792,T10_ANCHOR_UNIFORM,ensemble,0,1033,242,ATU1,463.79121691026052,506.09123087830426
792,T10_ANCHOR_UNIFORM,ensemble,0,1033,242,ATU5,601.54730524707907,659.30733702593409
792,T10_ANCHOR_UNIFORM,ensemble,0,1033,242,MJ3,1220.76546494483,1225.0144633664047
792,T10_ANCHOR_UNIFORM,ensemble,0,1033,242,MJ1,957.28555527540061,986.18961349501058
792,T10_ANCHOR_UNIFORM,ensemble,0,1034,243,ATU1,463.82880000000011,506.23706377856053
792,T10_ANCHOR_UNIFORM,ensemble,0,1034,243,ATU5,601.72950000000014,659.53481146503498
792,T10_ANCHOR_UNIFORM,ensemble,0,1034,243,MJ3,1220.8599999999999,1225.1282029504596
792,T10_ANCHOR_UNIFORM,ensemble,0,1034,243,MJ1,957.52166666666676,986.41031050055733
792,T10_ANCHOR_UNIFORM,ensemble,0,1035,244,ATU1,463.86198338893172,506.38036890435041
792,T10_ANCHOR_UNIFORM,ensemble,0,1035,244,ATU5,601.91976570964175,659.7606888782326
792,T10_ANCHOR_UNIFORM,ensemble,0,1035,244,MJ3,1220.9550652620289,1225.2393728455668
792,T10_ANCHOR_UNIFORM,ensemble,0,1035,244,MJ1,957.75530608449276,986.62581495644702
792,T10_ANCHOR_UNIFORM,ensemble,0,1036,245,ATU1,463.89117587006263,506.5200978439446
792,T10_ANCHOR_UNIFORM,ensemble,0,1036,245,ATU5,602.11793916854151,659.98466199787811
792,T10_ANCHOR_UNIFORM,ensemble,0,1036,245,MJ3,1221.050631243254,1225.3480582680475
792,T10_ANCHOR_UNIFORM,ensemble,0,1036,245,MJ1,957.9866039168262,986.83632786831583
792,T10_ANCHOR_UNIFORM,ensemble,0,1037,246,ATU1,463.91689870859221,506.65563523496627
792,T10_ANCHOR_UNIFORM,ensemble,0,1037,246,ATU5,602.32375378261656,660.20647652562104
792,T10_ANCHOR_UNIFORM,ensemble,0,1037,246,MJ3,1221.1466468074,1225.4543402340055
792,T10_ANCHOR_UNIFORM,ensemble,0,1037,246,MJ1,958.21576609958879,987.0420375276467
792,T10_ANCHOR_UNIFORM,ensemble,0,1038,247,ATU1,463.9396731697193,506.84169561547259
792,T10_ANCHOR_UNIFORM,ensemble,0,1038,247,ATU5,602.53694295778314,660.45070970352288
792,T10_ANCHOR_UNIFORM,ensemble,0,1038,247,MJ3,1221.243060818196,1225.5617545324615
792,T10_ANCHOR_UNIFORM,ensemble,0,1038,247,MJ1,958.44299856870236,987.25013402445904
792,T10_ANCHOR_UNIFORM,ensemble,0,1039,248,ATU1,463.96002051864332,507.06793215976842
792,T10_ANCHOR_UNIFORM,ensemble,0,1039,248,ATU5,602.75724009995861,660.71757863571008
792,T10_ANCHOR_UNIFORM,ensemble,0,1039,248,MJ3,1221.339822139367,1225.6723406731517
792,T10_ANCHOR_UNIFORM,ensemble,0,1039,248,MJ1,958.6685072600884,987.46477923196483
792,T10_ANCHOR_UNIFORM,ensemble,0,1040,249,ATU1,463.97846202056343,507.36298275616588
792,T10_ANCHOR_UNIFORM,ensemble,0,1040,249,ATU5,602.98437861505943,661.0225938810047
792,T10_ANCHOR_UNIFORM,ensemble,0,1040,249,MJ3,1221.4368796346409,1225.7893954595688
792,T10_ANCHOR_UNIFORM,ensemble,0,1040,249,MJ1,958.89249810966885,987.69270722317003
792,T10_ANCHOR_UNIFORM,ensemble,0,1041,250,ATU1,463.99551894067889,507.5006789087185
792,T10_ANCHOR_UNIFORM,ensemble,0,1041,250,ATU5,603.21809190900262,661.26955080439132
792,T10_ANCHOR_UNIFORM,ensemble,0,1041,250,MJ3,1221.534182167743,1225.9038502246976
792,T10_ANCHOR_UNIFORM,ensemble,0,1041,250,MJ1,959.11517705336519,987.91542594681994
792,T10_ANCHOR_UNIFORM,ensemble,0,1042,251,ATU1,464.01171254418898,507.60821708723796
792,T10_ANCHOR_UNIFORM,ensemble,0,1042,251,ATU5,603.458113387705,661.49864972600642
792,T10_ANCHOR_UNIFORM,ensemble,0,1042,251,MJ3,1221.6316786024011,1226.0157343714809
792,T10_ANCHOR_UNIFORM,ensemble,0,1042,251,MJ1,959.33675002709936,988.13294947438135
792,T10_ANCHOR_UNIFORM,ensemble,0,1043,252,ATU1,464.02756409629279,507.71865137246056
792,T10_ANCHOR_UNIFORM,ensemble,0,1043,252,ATU5,603.70417645708301,661.72252704910125
792,T10_ANCHOR_UNIFORM,ensemble,0,1043,252,MJ3,1221.7293178023399,1226.1251238500365
792,T10_ANCHOR_UNIFORM,ensemble,0,1043,252,MJ1,959.55742296679296,988.34544738948841
792,T10_ANCHOR_UNIFORM,ensemble,0,1044,253,ATU1,464.04359486218959,507.83478035143861
792,T10_ANCHOR_UNIFORM,ensemble,0,1044,253,ATU5,603.9560145230538,661.94374976427764
792,T10_ANCHOR_UNIFORM,ensemble,0,1044,253,MJ3,1221.8270486312881,1226.2320975318924
792,T10_ANCHOR_UNIFORM,ensemble,0,1044,253,MJ1,959.77740180836781,988.55310028286351
792,T10_ANCHOR_UNIFORM,ensemble,0,1045,254,ATU1,464.06032610707848,508.03561608049034
792,T10_ANCHOR_UNIFORM,ensemble,0,1045,254,ATU5,604.21336099153405,662.19958586509858
792,T10_ANCHOR_UNIFORM,ensemble,0,1045,254,MJ3,1221.9248199529709,1226.3417961925568
792,T10_ANCHOR_UNIFORM,ensemble,0,1045,254,MJ1,959.99689248774519,988.76635698579378
792,T10_ANCHOR_UNIFORM,ensemble,0,1046,255,ATU1,464.07827909615878,508.3018150249477
792,T10_ANCHOR_UNIFORM,ensemble,0,1046,255,ATU5,604.47594926844056,662.48970792676562
792,T10_ANCHOR_UNIFORM,ensemble,0,1046,255,MJ3,1222.0225806311159,1226.4568249569477
792,T10_ANCHOR_UNIFORM,ensemble,0,1046,255,MJ1,960.21610094084758,988.99054975113347
792,T10_ANCHOR_UNIFORM,ensemble,0,1047,256,ATU1,464.09797509462982,508.57723951475776
792,T10_ANCHOR_UNIFORM,ensemble,0,1047,256,ATU5,604.74351275969013,662.7936974430221
792,T10_ANCHOR_UNIFORM,ensemble,0,1047,256,MJ3,1222.12027952945,1226.5766180512785
792,T10_ANCHOR_UNIFORM,ensemble,0,1047,256,MJ1,960.43523310359603,989.22455490645598
792,T10_ANCHOR_UNIFORM,ensemble,0,1048,257,ATU1,464.11993536769052,508.84231357259893
792,T10_ANCHOR_UNIFORM,ensemble,0,1048,257,ATU5,605.01578487119968,663.10157043131289
792,T10_ANCHOR_UNIFORM,ensemble,0,1048,257,MJ3,1222.2178655116979,1226.7002406193203
792,T10_ANCHOR_UNIFORM,ensemble,0,1048,257,MJ1,960.65449491191237,989.46646736059529
792,T10_ANCHOR_UNIFORM,ensemble,0,1049,258,ATU1,464.14468118054037,509.10526874634769
792,T10_ANCHOR_UNIFORM,ensemble,0,1049,258,ATU5,605.29249900888578,663.4141674122942
792,T10_ANCHOR_UNIFORM,ensemble,0,1049,258,MJ3,1222.315287441588,1226.8272727970827
792,T10_ANCHOR_UNIFORM,ensemble,0,1049,258,MJ1,960.87409230171841,989.71542854773043
792,T10_ANCHOR_UNIFORM,ensemble,0,1050,259,ATU1,464.17273379837832,509.36136085172876
792,T10_ANCHOR_UNIFORM,ensemble,0,1050,259,ATU5,605.57338857866534,663.72782364091836
792,T10_ANCHOR_UNIFORM,ensemble,0,1050,259,MJ3,1222.412494182847,1227.0103994831541
792,T10_ANCHOR_UNIFORM,ensemble,0,1050,259,MJ1,961.09423120893621,989.995503532984
792,T10_ANCHOR_UNIFORM,ensemble,0,1051,260,ATU1,464.20461448640378,509.77244931342756
792,T10_ANCHOR_UNIFORM,ensemble,0,1051,260,ATU5,605.85818698645528,664.11093970124341
792,T10_ANCHOR_UNIFORM,ensemble,0,1051,260,MJ3,1222.509434599199,1227.4283246938141
792,T10_ANCHOR_UNIFORM,ensemble,0,1051,260,MJ1,961.3151175694868,990.39916105008888
792,T10_ANCHOR_UNIFORM,ensemble,0,1052,261,ATU1,464.24084450981587,510.26804429022815
792,T10_ANCHOR_UNIFORM,ensemble,0,1052,261,ATU5,606.14662763817228,664.5438291964789
792,T10_ANCHOR_UNIFORM,ensemble,0,1052,261,MJ3,1222.606057554374,1227.9696945330259
792,T10_ANCHOR_UNIFORM,ensemble,0,1052,261,MJ1,961.53695731929236,990.87233913128921
792,T10_ANCHOR_UNIFORM,ensemble,0,1053,262,ATU1,464.28194513381379,510.74412202345485
792,T10_ANCHOR_UNIFORM,ensemble,0,1053,262,ATU5,606.43844393973302,664.98526826184718
792,T10_ANCHOR_UNIFORM,ensemble,0,1053,262,MJ3,1222.702311912097,1228.602866210442
792,T10_ANCHOR_UNIFORM,ensemble,0,1053,262,MJ1,961.75995639427435,991.39622081305845
792,T10_ANCHOR_UNIFORM,ensemble,0,1054,263,ATU1,464.32843762359693,510.78739670978166
792,T10_ANCHOR_UNIFORM,ensemble,0,1054,263,ATU5,606.73336929705442,665.25573618874193
792,T10_ANCHOR_UNIFORM,ensemble,0,1054,263,MJ3,1222.798146536094,1229.2450734251995
792,T10_ANCHOR_UNIFORM,ensemble,0,1054,263,MJ1,961.98432073035485,991.91832565414154
792,T10_ANCHOR_UNIFORM,ensemble,0,1055,264,ATU1,464.38084324436431,510.78435688697641
792,T10_ANCHOR_UNIFORM,ensemble,0,1055,264,ATU5,607.0311371160534,665.48252935268147
792,T10_ANCHOR_UNIFORM,ensemble,0,1055,264,MJ3,1222.8935102900921,1229.9403748443808
792,T10_ANCHOR_UNIFORM,ensemble,0,1055,264,MJ1,962.21025626345522,992.45956655315842
792,T10_ANCHOR_UNIFORM,ensemble,0,1056,265,ATU1,464.43968326131511,510.82431867930126
792,T10_ANCHOR_UNIFORM,ensemble,0,1056,265,ATU5,607.33148080264664,665.70371035147332
792,T10_ANCHOR_UNIFORM,ensemble,0,1056,265,MJ3,1222.9883520378189,1230.778741591768
792,T10_ANCHOR_UNIFORM,ensemble,0,1056,265,MJ1,962.43796892949717,993.063182041647
792,T10_ANCHOR_UNIFORM,ensemble,0,1057,266,ATU1,464.50547893964858,510.90763573840849
792,T10_ANCHOR_UNIFORM,ensemble,0,1057,266,ATU5,607.63413376275093,665.92657712338632
792,T10_ANCHOR_UNIFORM,ensemble,0,1057,266,MJ3,1223.082620642999,1231.7335610630996
792,T10_ANCHOR_UNIFORM,ensemble,0,1057,266,MJ1,962.66766466440276,993.71675591707299
792,T10_ANCHOR_UNIFORM,ensemble,0,1058,267,ATU1,464.57875154456423,511.17760793123597
792,T10_ANCHOR_UNIFORM,ensemble,0,1058,267,ATU5,607.9388294022832,666.21876089089926
792,T10_ANCHOR_UNIFORM,ensemble,0,1058,267,MJ3,1223.176264969361,1232.845884571854
792,T10_ANCHOR_UNIFORM,ensemble,0,1058,267,MJ1,962.89954940409302,994.44849437533469
792,T10_ANCHOR_UNIFORM,ensemble,0,1059,268,ATU1,464.66002234126069,511.47702187331964
792,T10_ANCHOR_UNIFORM,ensemble,0,1059,268,ATU5,608.24530112716002,666.52960989870769
792,T10_ANCHOR_UNIFORM,ensemble,0,1059,268,MJ3,1223.269233880631,1233.9471182028485
792,T10_ANCHOR_UNIFORM,ensemble,0,1059,268,MJ1,963.13382908449034,995.17734582144237
792,T10_ANCHOR_UNIFORM,ensemble,0,1060,269,ATU1,464.74981259493762,511.87024137364409
792,T10_ANCHOR_UNIFORM,ensemble,0,1060,269,ATU5,608.55328234329829,666.88767209768309
792,T10_ANCHOR_UNIFORM,ensemble,0,1060,269,MJ3,1223.361476240535,1235.0344512354791
792,T10_ANCHOR_UNIFORM,ensemble,0,1060,269,MJ1,963.37070964151644,995.90569620992358
792,T10_ANCHOR_UNIFORM,ensemble,0,1061,270,ATU1,464.84864357079408,512.25239063033291
792,T10_ANCHOR_UNIFORM,ensemble,0,1061,270,ATU5,608.86250645661494,667.2541825827517
792,T10_ANCHOR_UNIFORM,ensemble,0,1061,270,MJ3,1223.4529409127999,1236.1070137371496
792,T10_ANCHOR_UNIFORM,ensemble,0,1061,270,MJ1,963.61039701109235,996.63129527345109
792,T10_ANCHOR_UNIFORM,ensemble,0,1062,271,ATU1,464.95703653402938,512.67394247848051
792,T10_ANCHOR_UNIFORM,ensemble,0,1062,271,ATU5,609.17270687302653,667.64713000859558
792,T10_ANCHOR_UNIFORM,ensemble,0,1062,271,MJ3,1223.5435767611521,1237.1655125815341
792,T10_ANCHOR_UNIFORM,ensemble,0,1062,271,MJ1,963.85309712914045,997.35523195524092
792,T10_ANCHOR_UNIFORM,ensemble,0,1063,272,ATU1,465.07551274984269,513.08469407052871
792,T10_ANCHOR_UNIFORM,ensemble,0,1063,272,ATU5,609.48361699845032,668.04645462805399
792,T10_ANCHOR_UNIFORM,ensemble,0,1063,272,MJ3,1223.6333326493191,1238.209408773095
792,T10_ANCHOR_UNIFORM,ensemble,0,1063,272,MJ1,964.09901593158224,998.07593624279207
792,T10_ANCHOR_UNIFORM,ensemble,0,1064,273,ATU1,465.2045934834332,513.13161927241663
792,T10_ANCHOR_UNIFORM,ensemble,0,1064,273,ATU5,609.79497023880242,668.30070802028501
792,T10_ANCHOR_UNIFORM,ensemble,0,1064,273,MJ3,1223.722157441026,1239.2331313146881
792,T10_ANCHOR_UNIFORM,ensemble,0,1064,273,MJ1,964.34835935433921,998.78061118875542
792,T10_ANCHOR_UNIFORM,ensemble,0,1065,274,ATU1,465.34480000000002,513.14468142568376
792,T10_ANCHOR_UNIFORM,ensemble,0,1065,274,ATU5,610.1065000000001,668.51930546815686
792,T10_ANCHOR_UNIFORM,ensemble,0,1065,274,MJ3,1223.8099999999999,1240.2369998758738
792,T10_ANCHOR_UNIFORM,ensemble,0,1065,274,MJ1,964.60133333333363,999.46937878153142
792,T10_ANCHOR_UNIFORM,ensemble,0,1066,275,ATU1,465.49643485511399,513.19849975042735
792,T10_ANCHOR_UNIFORM,ensemble,0,1066,275,ATU5,610.4179497372794,668.7346848241483
792,T10_ANCHOR_UNIFORM,ensemble,0,1066,275,MJ3,1223.8968471565379,1241.3611810927086
792,T10_ANCHOR_UNIFORM,ensemble,0,1066,275,MJ1,964.85802457472641,1000.2094916241563
792,T10_ANCHOR_UNIFORM,ensemble,0,1067,276,ATU1,465.65892576583178,513.29180789406814
792,T10_ANCHOR_UNIFORM,ensemble,0,1067,276,ATU5,610.72910310315422,668.95282857990026
792,T10_ANCHOR_UNIFORM,ensemble,0,1067,276,MJ3,1223.982837607211,1242.6036378195984
792,T10_ANCHOR_UNIFORM,ensemble,0,1067,276,MJ1,965.11804286563836,1001.0002987404526
792,T10_ANCHOR_UNIFORM,ensemble,0,1068,277,ATU1,465.83148173958199,513.4122201617447
792,T10_ANCHOR_UNIFORM,ensemble,0,1068,277,ATU5,611.03975379945769,669.17393739573458
792,T10_ANCHOR_UNIFORM,ensemble,0,1068,277,MJ3,1224.068148015162,1243.9761496717206
792,T10_ANCHOR_UNIFORM,ensemble,0,1068,277,MJ1,965.38087876343059,1001.8477290684946
792,T10_ANCHOR_UNIFORM,ensemble,0,1069,278,ATU1,466.01331178379257,513.99760962826304
792,T10_ANCHOR_UNIFORM,ensemble,0,1069,278,ATU5,611.34969552802272,669.58888638946087
792,T10_ANCHOR_UNIFORM,ensemble,0,1069,278,MJ3,1224.1529550435309,1245.5388067951098
792,T10_ANCHOR_UNIFORM,ensemble,0,1069,278,MJ1,965.64602282546321,1002.8028902188057
792,T10_ANCHOR_UNIFORM,ensemble,0,1070,279,ATU1,466.20362490589201,514.60543677376131
792,T10_ANCHOR_UNIFORM,ensemble,0,1070,279,ATU5,611.65872199068269,670.04515435071937
792,T10_ANCHOR_UNIFORM,ensemble,0,1070,279,MJ3,1224.2374353554601,1247.2363528182466
792,T10_ANCHOR_UNIFORM,ensemble,0,1070,279,MJ1,965.912965609097,1003.8320704315133
792,T10_ANCHOR_UNIFORM,ensemble,0,1071,280,ATU1,466.40163011330839,515.13717975911891
792,T10_ANCHOR_UNIFORM,ensemble,0,1071,280,ATU5,611.96662688927086,670.49675307724749
792,T10_ANCHOR_UNIFORM,ensemble,0,1071,280,MJ3,1224.3217656140921,1248.9130921923099
792,T10_ANCHOR_UNIFORM,ensemble,0,1071,280,MJ1,966.18119767169242,1004.8569427915959
792,T10_ANCHOR_UNIFORM,ensemble,0,1072,281,ATU1,466.60653641347022,515.65599317127658
792,T10_ANCHOR_UNIFORM,ensemble,0,1072,281,ATU5,612.27320392562012,670.95968269585535
792,T10_ANCHOR_UNIFORM,ensemble,0,1072,281,MJ3,1224.4061224825671,1250.5642748791977
792,T10_ANCHOR_UNIFORM,ensemble,0,1072,281,MJ1,966.45020957061035,1005.8742621414443
792,T10_ANCHOR_UNIFORM,ensemble,0,1073,282,ATU1,466.81755281380578,516.11869732448531
792,T10_ANCHOR_UNIFORM,ensemble,0,1073,282,ATU5,612.57824680156364,671.41214226076022
792,T10_ANCHOR_UNIFORM,ensemble,0,1073,282,MJ3,1224.4906826240269,1252.1894379957025
792,T10_ANCHOR_UNIFORM,ensemble,0,1073,282,MJ1,966.71949186321081,1006.8821639082794
792,T10_ANCHOR_UNIFORM,ensemble,0,1074,283,ATU1,467.0338883217434,516.5286999420573
792,T10_ANCHOR_UNIFORM,ensemble,0,1074,283,ATU5,612.88154921893477,671.84924407091341
792,T10_ANCHOR_UNIFORM,ensemble,0,1074,283,MJ3,1224.5756227016141,1253.7885878964346
792,T10_ANCHOR_UNIFORM,ensemble,0,1074,283,MJ1,966.98853510685478,1007.8797201935355
792,T10_ANCHOR_UNIFORM,ensemble,0,1075,284,ATU1,467.25475194471107,517.40247468016628
792,T10_ANCHOR_UNIFORM,ensemble,0,1075,284,ATU5,613.18290487956654,672.48178994298166
792,T10_ANCHOR_UNIFORM,ensemble,0,1075,284,MJ3,1224.661119378469,1255.3652962704887
792,T10_ANCHOR_UNIFORM,ensemble,0,1075,284,MJ1,967.25682985890296,1008.874984404662
792,T10_ANCHOR_UNIFORM,ensemble,0,1076,285,ATU1,467.47935269013749,518.2620613584545
792,T10_ANCHOR_UNIFORM,ensemble,0,1076,285,ATU5,613.4821074852922,673.14517466011159
792,T10_ANCHOR_UNIFORM,ensemble,0,1076,285,MJ3,1224.7473493177349,1256.918489127904
792,T10_ANCHOR_UNIFORM,ensemble,0,1076,285,MJ1,967.52386667671556,1009.8649873148482
792,T10_ANCHOR_UNIFORM,ensemble,0,1077,286,ATU1,467.70689956545073,518.98135428704654
792,T10_ANCHOR_UNIFORM,ensemble,0,1077,286,ATU5,613.7789507379448,673.78015695832778
792,T10_ANCHOR_UNIFORM,ensemble,0,1077,286,MJ3,1224.8344891825509,1258.4480348096545
792,T10_ANCHOR_UNIFORM,ensemble,0,1077,286,MJ1,967.78913611765358,1010.848314470371
792,T10_ANCHOR_UNIFORM,ensemble,0,1078,287,ATU1,467.93660157807909,519.57425726196402
792,T10_ANCHOR_UNIFORM,ensemble,0,1078,287,ATU5,614.07322833935746,674.37766079129472
792,T10_ANCHOR_UNIFORM,ensemble,0,1078,287,MJ3,1224.922715636061,1259.9540785474126
792,T10_ANCHOR_UNIFORM,ensemble,0,1078,287,MJ1,968.05212873907703,1011.8241213387165
792,T10_ANCHOR_UNIFORM,ensemble,0,1079,288,ATU1,468.16766773545089,520.19899292305536
792,T10_ANCHOR_UNIFORM,ensemble,0,1079,288,ATU5,614.36473399136344,674.99210739828789
792,T10_ANCHOR_UNIFORM,ensemble,0,1079,288,MJ3,1225.0122053414059,1261.4374018070439
792,T10_ANCHOR_UNIFORM,ensemble,0,1079,288,MJ1,968.31233509834681,1012.7933565000914
792,T10_ANCHOR_UNIFORM,ensemble,0,1080,289,ATU1,468.3993070449946,520.81316788654408
792,T10_ANCHOR_UNIFORM,ensemble,0,1080,289,ATU5,614.65326139579588,675.60789862899117
792,T10_ANCHOR_UNIFORM,ensemble,0,1080,289,MJ3,1225.1031349617269,1262.8983362520873
792,T10_ANCHOR_UNIFORM,ensemble,0,1080,289,MJ1,968.56924575282358,1013.7558687760388
792,T10_ANCHOR_UNIFORM,ensemble,0,1081,290,ATU1,468.63072851413818,521.58459490589462
792,T10_ANCHOR_UNIFORM,ensemble,0,1081,290,ATU5,614.93860425448804,676.29344868639987
792,T10_ANCHOR_UNIFORM,ensemble,0,1081,290,MJ3,1225.1956811601669,1264.337969778561
792,T10_ANCHOR_UNIFORM,ensemble,0,1081,290,MJ1,968.82235125986801,1014.713661404718
792,T10_ANCHOR_UNIFORM,ensemble,0,1082,291,ATU1,468.86114115031017,522.28371330292885
792,T10_ANCHOR_UNIFORM,ensemble,0,1082,291,ATU5,615.22055626927272,676.96450643493972
792,T10_ANCHOR_UNIFORM,ensemble,0,1082,291,MJ3,1225.290020599866,1265.7562895141596
792,T10_ANCHOR_UNIFORM,ensemble,0,1082,291,MJ1,969.07114217684045,1015.6656847408368
792,T10_ANCHOR_UNIFORM,ensemble,0,1083,292,ATU1,469.08975396093882,522.93130441738822
792,T10_ANCHOR_UNIFORM,ensemble,0,1083,292,ATU5,615.4989111419834,677.6219115903765
792,T10_ANCHOR_UNIFORM,ensemble,0,1083,292,MJ3,1225.3863299439649,1267.1536369287214
792,T10_ANCHOR_UNIFORM,ensemble,0,1083,292,MJ1,969.31510906110157,1016.6117331147583
792,T10_ANCHOR_UNIFORM,ensemble,0,1084,293,ATU1,469.31577595345237,523.48786265794297
792,T10_ANCHOR_UNIFORM,ensemble,0,1084,293,ATU5,615.77346257445311,678.24421240057188
792,T10_ANCHOR_UNIFORM,ensemble,0,1084,293,MJ3,1225.4847858556079,1268.5301154868432
792,T10_ANCHOR_UNIFORM,ensemble,0,1084,293,MJ1,969.5537424700118,1017.5509519749776
792,T10_ANCHOR_UNIFORM,ensemble,50,792,1,ATU1,445.80579999999998,445.70408962645359
792,T10_ANCHOR_UNIFORM,ensemble,50,792,1,ATU5,575.97050000000013,575.78001227947391
792,T10_ANCHOR_UNIFORM,ensemble,50,792,1,MJ3,1196.6700000000001,1196.4492160116442
