model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse
B_ANCHOR,1,287,0.175532095276139,0.279433607383592,0.135223541382729,0.730836236933798,0.504613462578412,0.952085639709058,0.819686411149826,0.647664367510584,1.22052993525475,0.868466898954704,0.771739693788641,1.50726872457081,0.28888596840402
B_ANCHOR,2,287,0.336613302522895,0.53384717748184,0.260477448396307,0.720383275261324,0.959152140094591,1.83630698488098,0.819686411149826,1.23105844419332,2.37398378228678,0.862369337979094,1.46689661253002,2.98238000030219,0.559853628511823
B_ANCHOR,3,287,0.490859244317809,0.777342359744473,0.382457058857278,0.70993031358885,1.39484296826221,2.71974553690974,0.809233449477352,1.79026156813198,3.54558600555071,0.861498257839721,2.13322823316995,4.54309649694864,0.828219588484151
B_ANCHOR,4,287,0.645101590168992,1.02254957354107,0.506994406826096,0.707317073170732,1.83520940635285,3.64801703525912,0.803135888501742,2.35546577243824,4.83558051276451,0.844076655052265,2.8067105821155,6.25976736639154,1.10204025124128
B_ANCHOR,5,287,0.800638574282519,1.27228664334962,0.635524969736115,0.707317073170732,2.28655940918518,4.62991266706342,0.801393728222997,2.93476722947156,6.21406683810852,0.838850174216028,3.49699084375874,8.19141828552969,1.38159141127733
B_ANCHOR,6,287,0.958082913266325,1.52637441699689,0.768044027352645,0.704703832752613,2.74924827547882,5.65943970687539,0.795296167247387,3.5286219602016,7.68304938277015,0.834494773519164,4.20461240060014,10.2895186196389,1.665950927437
B_ANCHOR,7,287,1.11719384989141,1.78416245875774,0.904383370802034,0.700348432055749,3.22418974417906,6.7375241845528,0.786585365853659,4.13820273586806,9.24604306296743,0.828397212543554,4.93097269576425,12.5534152482773,1.95429358904583
DRIFT1,1,287,0.00573763102915287,0.0100080056435039,0.00434078461784101,0.673344947735192,0.0123708071873215,0.0304231651879004,0.769163763066202,0.01587775912999,0.040999642887205,0.823170731707317,0.0189195169345689,0.054886791716959,0.0121987937955387
DRIFT1,2,287,0.0172229399428045,0.0300142808927731,0.0131140343694733,0.671602787456446,0.036936174883082,0.0929370663527839,0.767421602787456,0.0474070672266138,0.127185851878762,0.819686411149826,0.0564890047687981,0.17413781083513,0.0365879171381378
DRIFT1,3,287,0.0344534555478559,0.0599924609329645,0.0264030733925152,0.676829268292683,0.0734929944014354,0.189213732208443,0.766550522648084,0.0943272371138328,0.262445279816539,0.814459930313589,0.112397835573328,0.366456855183228,0.0731393509410613
DRIFT1,4,287,0.0574448482285624,0.0999008492651482,0.0442816087093887,0.672473867595819,0.121812035180418,0.32074866032497,0.763937282229965,0.156344054550557,0.450367917908778,0.810104529616725,0.186295431456704,0.640125018854305,0.12180722890586
DRIFT1,5,287,0.0861758603711752,0.149683718577117,0.0668122421222514,0.6698606271777,0.181638775222419,0.488788746739808,0.76219512195122,0.233130844089484,0.694354988481856,0.809233449477352,0.277792534614567,1.00182696025823,0.182529553822819
DRIFT1,6,287,0.120615640139625,0.209272587393977,0.0940451328095241,0.6698606271777,0.252694255109241,0.69442395353609,0.757839721254355,0.324329565193583,0.996762666205741,0.803135888501742,0.386462513432942,1.45801016545223,0.255229888499382
DRIFT1,7,287,0.160806227680145,0.278587483000087,0.126016956939423,0.668118466898955,0.334675953541887,0.938505695569019,0.753484320557491,0.429551935979171,1.36011165850513,0.802264808362369,0.511842701510765,2.01416410390815,0.339819034681114
